credit_policy,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid,repayment_velocity_proxy,approx_credit_limit,credit_utilization,annual_inc,debt_to_income_calc,credit_age_years,has_recent_inq,has_past_delinquency,target_default,purpose_debt_consolidation,purpose_educational,purpose_small_business
1,0.001166,1.0129918327746408,11.28978191,0.12541691519848663,-0.23299054890506427,2400.0,-0.0579468837067871,-0.0034204006068448175,3,0,0,0,-0.09664676122605427,32029.978518137086,-0.047505322993289474,79999.99970751854,0.2622855655438684,-0.8654146002167346,1,0,0,True,False,False
1,0.001229,-0.2523871785713162,11.47210347,-1.052743933921971,-0.6280543062659828,4062.958333,0.8395057584785289,0.6859280762124361,3,1,0,1,-0.09664676014480227,67842.57860893167,0.6676070564146126,95999.99995680261,-0.7853581425824303,-0.19937874811663275,1,1,1,False,False,False
1,0.0007679999999999999,-0.7878828649116837,12.1281111,-0.09249199647607395,1.7423282378995282,5526.958333,-0.22696174930831972,-0.4652838800757632,0,0,0,0,-0.09664676104413256,27786.786703342983,-0.5266306171965639,184999.99924881454,-1.314921567951157,0.38697177439796143,0,0,0,False,False,False
1,0.0013239999999999999,2.5410960004780643,11.91839057,-0.6924678666200309,-0.36467846802537046,5189.958333,0.4293077165646252,1.6854833676003935,0,0,0,0,-0.09664676070306627,32816.0919197324,1.7045200065559785,149999.99953824104,-0.004477911547543555,0.25199901067704716,0,0,0,False,False,False
1,0.001134,-0.4288090528679757,10.59663473,-0.40628082928744125,-0.7597422253862889,3030.958333,-0.3092620642322562,1.7165040490572607,0,0,0,0,-0.09664676097861391,6702.89854378582,1.736700063628921,39999.99987615706,0.029021346107625454,-0.6127078049711829,0,0,0,True,False,False
1,0.001134,-0.2699182873503163,10.71441777,-0.5602697935374641,-0.7597422253862889,2490.0,-0.5010887521849159,0.6859280762124361,1,1,0,1,-0.09664676085888264,0.0,-1.7172927324862122,45000.00005613948,0.05401284881943154,-0.8293684615375586,1,1,1,True,False,False
1,0.001071,0.34835514126885636,11.30458678,0.8692126670476533,0.1620732084558542,2639.958333,0.5229546911774989,0.7652031510466532,1,0,0,0,-0.09664676141864156,50095.652101310654,0.7498449800465052,81193.20009737548,-0.2277924990709853,-0.7693082518996026,1,0,0,True,False,False
1,0.000832,-0.020474274007242717,11.28978191,-0.9234513129950651,1.0838886422979974,3150.0,-0.40486433790379794,-1.0374431158357662,0,0,0,0,-0.09664676025642557,19449.101679945503,-1.120173892105097,79999.99970751854,-0.4691946532201201,-0.5650301112236021,0,0,0,False,False,False
1,0.001166,0.6937614497741149,10.91508846,-0.6082097541058674,-0.6280543062659828,3749.958333,0.021005722222763198,1.2511938272042462,0,1,0,0,-0.09664676080701222,21206.979517199787,1.2539992075289736,54999.99976819655,0.7553275165763146,-0.3247392081897667,0,1,0,True,False,False
1,0.0012920000000000002,-1.0534091350685506,10.5454467,1.1960760345594943,-1.0231180636269013,9119.958333,-0.21543733515950356,0.6032062589941223,0,2,0,0,-0.09664676150853913,14995.334346819076,0.5817935708855483,38004.00013960234,-0.8188993987063738,1.8260137330010613,0,1,0,False,False,False
1,0.00145,1.118758026234724,11.47029976,1.403815863689242,-1.0231180636269013,5159.958333,0.00047508210674880564,0.8272445139603885,0,0,0,0,-0.09664676153797533,23912.42934475646,0.8142050941931582,95826.9998647812,0.026213419546474968,0.239983631117322,0,0,0,True,False,False
1,0.0013239999999999999,0.6143160670152852,11.22524339,1.228036008271763,-0.7597422253862889,5159.958333,-0.10297801354277826,0.8651586801854493,1,0,1,1,-0.09664676150657747,18689.846983741518,0.853536275060561,74999.99981111639,0.0818088828346516,0.239983631117322,1,0,1,False,False,False
1,0.001229,0.8751577158179841,11.2515607,0.9854307532740858,-0.4963663871456766,3450.0,0.038040524627825645,-0.0861422178251588,2,1,0,0,-0.09664676145959411,41079.0066792799,-0.13331880852222253,76999.99993564184,0.23135756846092767,-0.4448763156263492,1,1,0,True,False,False
1,0.001229,-1.2994241987606348,10.27505111,-1.2241656111059587,-1.2864939018675137,2850.0,-0.5010887521849159,-1.6130490939798658,3,0,0,0,-0.09664675971544001,0.0,-0.015325265919945909,29000.000029910272,-1.0736723754469735,-0.6851839068208551,1,0,0,True,False,False
1,0.0009760000000000001,-0.686897882936782,10.26813067,1.352970450965178,1.3472644805386098,3120.0,-0.4488585667238288,-0.7065558469625114,0,0,0,0,-0.09664676147275475,6703.422027743642,-0.776919949989421,28800.000111627716,0.13388692432156443,-0.5770454907833273,0,0,0,True,False,False
1,0.0009760000000000001,-1.0751419145466499,11.51292546,-1.5263326352946829,-0.23299054890506427,1770.0,-0.2510771043652255,-0.8547657694786568,0,0,0,0,-0.09664675721456985,38359.090734731406,-0.9306691115619967,99999.99950297715,-1.2816336898121092,-1.1177375709709658,0,0,0,False,False,False
1,0.001166,0.246790618507872,11.28978191,0.7515418547433909,-0.4963663871456766,1980.0,0.2176021548488404,0.33436035303460254,0,0,0,1,-0.09664676141365137,42936.283109847296,0.30289974291657873,79999.99970751854,-0.28002639626232256,-1.0336299140528886,0,0,1,True,False,False
1,0.0008,-0.5421575716126404,10.82177629,0.03680062445083182,1.3472644805386098,12330.0,-0.40216839526230114,-1.0305496310675735,1,0,0,0,-0.09664676112458095,19757.396332796474,-1.1130227683110177,50100.00014664493,-0.41649326936245157,3.111676034052338,1,0,0,False,False,False
1,0.001134,-0.11102752183265659,9.825526011,-0.1346210527331558,-0.7597422253862889,4230.0,-0.22743576120133016,0.6135464861464112,1,0,1,1,-0.0966467611368511,14298.761587772817,0.5925202565766579,18499.999998771284,2.8314476457088613,-0.1324764470734916,1,0,1,False,False,False
1,0.001103,2.4135004374088687,11.99535161,-0.46874805063414854,0.2937611275761604,3719.958333,-0.2716077444812399,-0.7168960741148006,0,2,0,0,-0.09664676087268088,29792.30757772189,-0.7876466356804303,161999.9993172476,-0.16322168358798153,-0.3367545877494919,0,1,0,True,False,False
1,0.0009760000000000001,-0.0036192961453392456,11.00209984,-1.5699144176295947,0.1620732084558542,3820.0,-0.36759515281585264,-0.9685082681538382,2,0,1,0,-0.09664675630403323,24096.25655563499,-1.0486626541643052,59999.99992774572,-0.09453850348094256,-0.2966866343897373,1,0,0,False,False,False
1,0.000832,-0.9328163564978527,11.10465643,-1.8314051116390675,1.4789523996589158,4740.0,-0.45958308580318985,-1.547560988682034,1,0,0,0,10.807452305384498,73736.83822437694,-1.6493570528669022,66480.00003129018,-1.027393651826643,0.07178500544183859,1,0,0,False,False,False
1,0.0009760000000000001,0.6330545524319575,10.71441777,-0.18837191761288063,0.42544904669646655,2730.0,-0.06941204636897695,0.43776262455749476,0,0,0,0,-0.09664676105312997,24489.075589093994,0.41016659982772197,45000.00005613948,1.190222585155206,-0.7332454250597563,0,0,0,False,False,False
1,0.001229,-1.4282754335330103,9.852194258,-0.03293022728502737,-1.2864939018675137,1199.958333,-0.5010887521849159,0.22061785435942147,1,0,0,0,-0.09664676120675486,0.0,-1.7172927324862122,18999.99999717704,-1.2093717266251995,-1.3460464707664168,1,0,0,True,False,False
1,0.001166,-0.6790257872591593,10.9560559,0.4813348042669355,-0.6280543062659828,4505.958333,-0.41111536974287305,1.034049057006173,0,1,0,0,-0.09664676135347083,3954.4270781843397,1.0287388080149358,57299.99984512784,-0.6936031111092905,-0.02195164328468939,0,1,0,True,False,False
1,0.001197,-0.979855750301561,10.61643736,1.3602340813543297,-0.6280543062659828,3749.958333,0.01422142700405137,1.6096550351502725,1,0,0,0,-0.09664676152241118,18603.208536253253,1.6258576448210347,40799.99998399611,-0.766609483533335,-0.3247392081897667,1,0,0,True,False,False
1,0.001166,-0.3438097375758539,11.00209984,0.9607344099509686,-0.6280543062659828,4530.0,0.024620062906967752,1.5717408689252121,1,0,0,0,-0.09664676145880484,19204.545433761316,1.5865264639536085,59999.99992774572,-0.41558444944977974,-0.012322651476238426,1,0,0,True,False,False
1,0.0012920000000000002,-0.24069977271864937,10.71441777,1.058067057165606,-0.4963663871456766,5249.958333,-0.36021834273087777,1.478678824554609,1,0,0,0,-0.09664676147234845,5301.0033385719025,1.489986292733111,45000.00005613948,0.09077847381184448,0.2760297697964979,1,0,0,True,False,False
1,0.001103,-0.2755688100146222,10.57131693,0.31862948354993037,-0.36467846802537046,1589.958333,-0.25940193823622126,0.3515940649550846,0,0,0,0,-0.09664676129743871,14312.280676645123,0.3207775524016806,39000.00019064045,0.2918791902216733,-1.1898465364899877,0,0,0,False,False,False
1,0.001103,-0.8568965135210257,11.69524702,0.3578530876513512,0.2937611275761604,5219.958333,1.593006913905239,1.444211400713645,1,0,0,0,-0.09664676128584994,79689.9660882864,1.4542306737632817,119999.99978829804,-1.2226203046452198,0.26401439023677264,1,0,0,False,False,False
1,0.001418,1.2060272096056692,11.08460106,0.2924804141489829,-1.1548059827472075,3719.958333,-0.16649560720617632,0.5032507298553265,1,1,0,0,-0.09664676131836776,18394.136777859712,0.4781022758714386,65159.999823026694,0.8417366442757434,-0.3367545877494919,1,1,0,True,False,False
1,0.0013239999999999999,-0.46334002470540026,10.3859137,1.364592259587821,-1.0231180636269013,2279.958333,-0.30789928003985123,0.7203955000534001,3,0,0,0,-0.09664676153271051,9632.200872035153,0.7033626753847909,32399.999942314356,0.33799270266150083,-0.9134928066163062,1,0,0,True,False,False
1,0.001039,-0.36563910718496706,11.01862914,0.3258931139390822,0.42544904669646655,2490.0,-0.37304628958547265,-0.09303570259335141,2,0,0,0,-0.09664676127097269,9800.453492515977,-0.14046993231642343,60999.99980751764,-0.4543699153746926,-0.8293684615375586,1,0,0,True,False,False
1,0.001071,-0.45855881322021846,10.57131693,-0.42807172045489733,0.1620732084558542,4739.958333,0.07314703045391086,1.4959125364750911,1,0,0,0,-0.09664676091175764,21488.913501675263,1.5078641022187633,39000.00019064045,0.02619905178095551,0.07176831728116795,1,0,0,False,False,False
1,0.001103,-0.40210188164266697,10.34174248,0.2605204404367142,-0.4963663871456766,3930.0,0.06405192725677317,0.6824813338283393,0,0,0,1,-0.09664676128377715,28642.642599635677,0.6640314945175247,30999.99989251424,0.5349064494041984,-0.2526302426707445,0,0,1,False,False,False
1,0.001418,0.5275298342994085,10.95080655,1.7350374094345742,-0.4963663871456766,2700.0,0.5115487800019354,0.43776262455749476,0,0,0,0,-0.09664676156623431,57447.05872697974,0.410166599827772,57000.00018144879,0.5094652153436414,-0.7452608046194815,0,0,0,False,False,False
1,0.001576,1.6445464044082072,11.69524702,0.2358240971135973,-0.8914301445065951,5070.0,0.3151004760924239,1.6475692013753327,2,1,1,0,-0.09664676129060126,29122.62153369702,1.6651888256885317,119999.99978829804,-0.04228421855999238,0.2039541805988167,1,1,0,True,False,False
1,0.001229,-0.6107848596979275,11.48452599,1.0304652616868282,-0.10130262978475811,4530.0,-0.0956604549444297,-0.0034204006068448175,1,0,0,0,-0.09664676145675329,29304.068459734324,-0.047505322993294435,97199.99995640283,-1.0035249762215688,-0.012322651476238426,1,0,0,True,False,False
1,0.0007679999999999999,-0.7878828649116837,10.59663473,-0.1622228482119334,2.269079914380753,6959.958333,-0.49347493615343585,-1.564794700602516,0,0,0,0,-0.096646760980835,18357.141545918465,-1.6672348623521012,39999.99987615706,-0.47927861402734784,0.9609064047008398,0,0,0,False,False,False
1,0.001134,-0.5082544356268056,10.83958091,1.1931705824038334,0.2937611275761604,8700.0,0.18382880747184704,0.1310025523729149,3,0,1,0,-0.09664676147395718,45689.72322986221,0.09194159099126024,50999.99991297042,-0.39877449729875564,1.6578151073255776,1,0,0,True,False,False
1,0.0009760000000000001,0.7883231880366004,11.64395373,0.25035135789190127,1.3472644805386098,6120.0,0.2810901227689253,1.3959570073362952,0,0,0,0,-0.09664676121099405,30242.840744280824,1.4041728072046666,114000.00029906387,-0.38845401327244744,0.624492465189202,0,0,0,False,False,False
1,0.001008,1.2945520646797941,12.32385568,-1.1762256505375555,1.2155765614183036,5460.0,-0.4262244988325806,-0.251585852261786,0,0,0,0,-0.09664675958072366,6397.468338234256,-0.304945779580297,224999.9997330245,-0.831838171987892,0.3601541148752455,0,0,0,False,False,False
1,0.000863,-0.5634556955011779,10.98359637,-0.2987790995279913,0.42544904669646655,3344.958333,-0.4511397489589415,0.20338414243893943,0,0,0,0,-0.09664676098729943,3199.2409806466017,0.16702839082853888,58900.00002122301,-0.6056399156134765,-0.4869468322460582,0,0,0,False,False,False
1,0.0009760000000000001,-0.7645563482718569,10.54534144,-1.184942007004538,0.03038528933554805,3419.958333,-0.20847528548091282,0.47567679078255526,2,0,0,0,-0.09664675969231261,16298.679841091289,0.44949778069510965,38000.000049076116,-0.3884060357095356,-0.45690838334674505,1,0,0,False,False,False
1,0.0013239999999999999,-0.259245077873294,12.20607265,0.43775302193202326,-0.10130262978475811,4680.0,0.5741183498793125,0.5342714113121941,3,0,0,1,-0.09664676132348501,58255.21659991137,0.5102823329448748,200000.00089396513,-1.1825442563043869,0.0477542463223879,1,0,1,False,False,False
1,0.001071,0.09644807958493158,10.87066149,0.4348475697763625,0.1620732084558542,3749.958333,0.08724888427097124,0.5721855775372546,0,0,0,1,-0.09664676131354688,31323.343799174538,0.5496135138122744,52609.99975142548,0.2169678703393551,-0.3247392081897667,0,0,1,True,False,False
1,0.001134,-0.21428237188638183,11.00209984,0.28376405768200064,-0.6280543062659828,3419.958333,-0.03806800994366205,0.6686943642919541,0,0,1,0,-0.09664676129616673,23608.761293642354,0.6497292469293503,59999.99992774572,-0.29334634225380823,-0.45690838334674505,0,0,0,False,False,False
1,0.001166,-0.5832566723590017,10.20359214,0.8604963105806711,-0.7597422253862889,1529.958333,-0.3262672408940055,0.01381331131363722,0,0,0,0,-0.09664676144371875,12502.118617580256,-0.029627513508175485,26999.999865365404,0.4631950237909444,-1.2138772956094388,0,0,0,True,False,False
1,0.001103,-0.655216319964264,10.81977828,-1.7442415469692434,-0.7597422253862889,1303.0,-0.48852743702013945,-1.3373097032521535,2,1,0,0,-0.0966467458074755,5299.99993375,-1.4312477771475502,49999.99977948582,-0.5422708902164214,-1.3047769794506896,1,1,0,False,False,False
1,0.00145,1.5509988625213662,11.22524339,1.4720939893472709,-0.7597422253862889,5969.958333,0.46713979077552037,1.6992703371367788,0,0,0,0,-0.09664676154059003,34008.32462642214,1.718822254144139,74999.99981111639,0.7889850475420934,0.5643988792299048,0,0,0,False,False,False
1,0.000863,-0.8994927612981003,11.6421978,-1.5277853613725132,0.6888248849370788,6390.0,-0.15357878312164203,0.02415353846592625,0,0,0,0,-0.09664675695375483,24694.73679011634,-0.018900827816990897,113799.99992325695,-1.2262269931109888,0.7326308812267297,0,0,0,True,False,False
1,0.001197,-0.28237841425109317,12.10071213,-0.8653422698818489,-0.7597422253862889,3900.0,0.09844741524334273,-0.7720439522603432,3,0,0,0,-0.09664676050896294,82938.52425025195,-0.8448556260330407,180000.00002297742,-1.1494992501787946,-0.2646456222304697,1,0,0,True,False,False
1,0.001197,-1.0119236737981343,9.798127037,0.6963382637858351,-1.0231180636269013,1169.958333,-0.2474331379377078,-0.47907084961214885,3,0,0,1,-0.09664676141790846,26024.316030321228,-0.540932864784724,18000.000002190576,0.11903635274541004,-1.3580618503261421,1,0,1,False,False,False
1,0.001166,-0.37974126631297817,10.91348718,0.6251546859721455,0.03038528933554805,4859.958333,0.01976144100361081,1.771651927202803,0,0,0,1,-0.09664676136836983,17903.258637573057,1.7939090539818714,54911.99984363075,-0.34794609828553746,0.11982983552006907,0,0,1,False,False,False
1,0.001355,0.0990560131223036,11.90496755,-0.35834086871903786,-1.2864939018675137,4620.0,-0.3941990703110632,-0.3170739575596177,1,1,0,0,-0.09664676103881963,9595.744655330465,-0.37288145562396563,147999.99959355473,-0.9179562893605695,0.023723487202937474,1,1,0,True,False,False
1,0.001008,-0.058868851085218415,11.46163217,-1.343289149488052,1.2155765614183036,4170.0,-0.024173536329793726,-0.8271918304058855,0,0,0,0,-0.09664675876400529,70605.26284822253,-0.9020646163856726,94999.99994464558,-0.6620132884980177,-0.15650720619294203,0,0,0,False,False,False
1,0.001387,0.3371989811367654,11.00209984,1.7248683268897613,0.03038528933554805,10110.0,0.8111242963845292,0.9237533007150879,0,0,0,0,-0.09664676155347361,60180.70643997187,0.9143208273103246,59999.99992774572,0.22709994636319267,2.2225379466326665,0,0,0,True,False,False
1,0.001418,0.941225365431406,11.09741002,1.2905032296184702,-0.23299054890506427,5400.0,0.2393178246973809,1.0443892841584617,0,0,0,0,-0.09664676150255858,32415.045353547288,1.039465493706663,65999.99993343485,0.5841726135636833,0.3361233557557951,0,0,0,True,False,False
1,0.001039,0.33961373441210974,10.7342204,0.8924562842929398,0.5571369658167727,2370.0,-0.0715450998875239,-0.7892776641808251,0,0,0,0,-0.09664676141194732,60665.27171269761,-0.8627334355182413,45900.00018136758,0.7745857286804145,-0.8774299797764598,0,0,0,False,False,False
1,0.000737,-1.4323322190355892,9.392661929,-1.3084237236201222,2.1373919952604465,2609.958333,-0.447347653814858,-1.3717771270931174,0,0,0,0,-0.0966467588393192,25914.285344081636,-1.4670033961179,12000.000002758361,-1.0324721388127902,-0.7813236314593279,0,0,0,False,False,False
1,0.001008,-0.01598283291510243,11.8493977,-1.4333581663135369,1.0838886422979974,5879.958333,0.3382678073633088,0.14478952190930053,0,0,0,0,-0.09664675806519135,55552.94106754325,0.10624383857942511,139999.99977719833,-0.9286276949024583,0.5283527405507289,0,0,0,False,False,False
1,0.00145,0.5369473720732514,11.00209984,1.3239159294085696,-0.36467846802537046,8489.958333,0.21955745390750844,1.254640569588343,0,0,1,0,-0.09664676151074898,29236.778811013486,1.2575747694260515,59999.99992774572,0.4156073331501193,1.57369076224683,0,0,0,True,False,False
1,0.0009760000000000001,-1.4633859461565177,10.98529272,1.3892886029109381,0.820512804057385,4590.0,1.4368496209016144,0.034493765618215474,0,0,0,0,-0.0966467614911527,136849.37209864147,-0.008174142125816236,58999.999829616485,-1.47091341824221,0.011708107643212002,0,0,0,False,False,False
1,0.0012920000000000002,-0.6958324700555563,11.32659589,0.23727682319142768,-0.10130262978475811,8670.0,1.158012124838227,0.9306467854832806,0,0,0,0,-0.09664676126112562,75883.46873186523,0.9214719511044122,83000.000267365,-0.9688315135408276,1.6457997277658523,0,0,0,True,False,False
1,0.001229,-0.24432190263166592,11.6307085,-1.3854182057451334,-0.6280543062659828,4710.0,0.05211275270157288,0.6859280762124361,0,2,0,0,-0.09664675878560192,27995.502206903293,0.667607056414563,112499.99992950626,-0.8927779555470068,0.05976962588211311,0,1,0,True,False,False
1,0.0008,-0.6330005898310956,11.98292909,-1.812519672627272,1.4789523996589158,4560.0,-0.39108836726318225,-0.8271918304058855,1,0,0,0,-0.0966466780892772,16285.087647872422,-0.9020646163857111,159999.99932544588,-1.2240901692410957,-0.0003072719165132117,1,0,0,False,False,False
1,0.0009760000000000001,-0.5549074689064588,11.08214255,0.17190414968905934,0.9522007231776912,8039.958333,-0.08330651998284527,-0.3929022900097387,4,0,0,0,-0.09664676119685524,39836.158079558874,-0.45154381735872473,65000.000072944706,-0.6863902759200503,1.3934600688509504,1,0,0,False,False,False
1,0.001039,0.026178759272410358,11.03811028,-0.29296819521666984,-0.10130262978475811,1469.958333,-0.2753998396253234,0.01381331131363722,2,0,0,0,-0.09664676101784879,16139.830474280017,-0.029627513508144916,62200.000079163736,-0.1187301925728172,-1.2379080547288892,1,0,0,True,False,False
1,0.0009760000000000001,-0.15116072126888003,10.71441777,-0.7273332924879606,0.42544904669646655,6750.0,-0.5010887521849159,-1.6130490939798658,1,1,0,0,-0.0966467606070358,0.0,-0.015325265919945909,45000.00005613948,0.20344536428446186,0.8768154359434334,1,1,0,True,False,False
1,0.001355,-0.790683978711083,11.06663836,0.12977509343197777,-0.36467846802537046,7582.0,-0.2522621340977516,-0.19988471650034004,2,0,0,1,-0.09664676123296613,20485.36580369423,-0.25131235112455647,63999.99985012427,-0.8815688065817076,1.210041962399815,1,0,1,False,False,False
1,0.0009760000000000001,-0.842214813606932,10.90227951,-1.2154492546389764,-0.10130262978475811,1499.958333,-0.3879776642153013,0.5101442146235193,0,0,0,1,-0.0966467595964179,6198.051937990176,0.48525339966528125,54300.000221433926,-0.8167118431461169,-1.2258926751691637,0,0,1,True,False,False
1,0.001261,0.4008035824093359,10.82512397,-0.3612463208746989,-1.0231180636269013,8864.958333,-0.024617922479491006,0.8065640596558104,0,0,1,0,-0.09664676102293737,22910.256377620717,0.7927517228109184,50267.99996305125,0.6419146861514252,1.7238830067433961,0,0,0,True,False,False
1,0.001039,0.026178759272410358,10.55581274,-0.79706414422382,0.03038528933554805,2010.0,-0.09092033601432536,-0.6169405449760049,0,0,0,0,-0.096646760545306,47906.574228696976,-0.6839553406662774,38400.00005468859,0.765534988388898,-1.0216145344931633,0,0,0,True,False,False
1,0.001071,-0.40736604378291774,10.59663473,0.8924562842929398,0.03038528933554805,4560.0,-0.1177908851993543,0.07585467422737237,0,0,1,0,-0.09664676142711164,26404.081578767178,0.034732600638602944,39999.99987615706,0.059375775468745715,-0.0003072719165132117,0,0,0,False,False,False
1,0.001197,-0.13005577764237022,10.81977828,-0.6488860842851186,-0.36467846802537046,6840.0,-0.25688375005460334,-0.33775441186419614,2,0,1,0,-0.09664676074964719,22278.378318166542,-0.39433482700612144,49999.99977948582,0.05245715538110416,0.9128615746226092,1,0,0,True,False,False
1,0.001197,-0.7393463240772618,10.77895629,0.06149696777394868,-0.8914301445065951,3510.0,-0.06087983229478915,1.1857057219064149,3,1,0,0,-0.09664676122831173,18299.261061207806,1.1860635314852062,48000.000005278656,-0.5997164242466726,-0.42084555650689853,1,1,0,True,False,False
1,0.001608,0.8387432364257909,11.57025053,1.1307033610571262,-0.8914301445065951,6269.958333,0.4951361182064491,0.9616674669401484,1,0,0,1,-0.09664676149493576,45016.06419676565,0.9536520081777429,105899.99983167209,-0.2730000504832696,0.684552674827158,1,0,1,False,True,False
1,0.0007679999999999999,-1.3904121021756108,10.49127422,-1.5699144176295947,0.9522007231776912,2520.0,-0.35941844766142267,-1.0374431158357662,0,0,0,0,-0.09664675606709063,28634.73036745671,-1.120173892105087,36000.00009222308,-1.3085181752293706,-0.8173530819778333,0,0,0,False,False,False
1,0.001071,-0.9742052276372551,11.60823564,0.3491367311843687,-0.36467846802537046,3059.958333,1.6298317128434872,1.4166374616408737,1,0,0,0,-0.09664676130680579,81829.3514427425,1.4256261785869675,109999.99947479916,-1.2536583914055714,-0.6010929380634484,1,0,0,False,True,False
1,0.001197,-0.7393463240772618,10.84583582,1.4706412632694406,-0.4963663871456766,3719.958333,-0.1386177827485002,0.8100108020399064,0,0,0,0,-0.09664676153414792,17403.98290554199,0.7963272847079221,51320.00006519831,-0.6608975391222756,-0.3367545877494919,0,0,0,True,False,False
1,0.001197,-0.0017840836560772716,11.26446411,0.05713878954045756,-0.7597422253862889,2999.958333,0.5926936909366589,1.4407646583295481,0,0,0,0,-0.09664676122113926,41670.42884687311,1.4506551118662063,78000.00033760519,-0.4280305429531635,-0.6251236971828991,0,0,0,False,False,False
1,0.0009760000000000001,-0.8111610864860034,10.69194491,0.8387054194132147,0.2937611275761604,4393.958333,-0.24915143104987061,-0.7513634979557646,1,0,0,0,-0.09664676140850935,34015.999863936,-0.8234022546508196,43999.99987238248,-0.606159383131524,-0.0668090603076639,1,0,0,True,False,False
1,0.001166,-0.5832566723590017,11.1124479,-0.8043277746129719,-0.8914301445065951,6060.0,-0.2574466391775532,0.182703688134361,0,0,0,0,-0.09664676060563086,15785.02876048939,0.1455750194467731,67000.00010900205,-0.735992316613792,0.6004617060697516,0,0,0,False,False,False
1,0.001197,-0.3865991656149562,11.06663836,1.4052685897670725,-0.36467846802537046,5579.958333,0.41642051822340403,0.8341379987285813,1,0,0,1,-0.09664676152221573,43619.718248422934,0.8213562179872851,63999.99985012427,-0.5240582346884702,0.40819894495347603,1,0,1,True,False,False
1,0.001166,-0.7189658064333553,10.47107151,0.7384673200429172,-0.23299054890506427,3930.0,-0.14232100066264422,-0.5721328939827517,2,1,0,1,-0.09664676140279986,40099.337615565106,-0.63747303600477,35279.99999574072,-0.22602971815294276,-0.2526302426707445,1,1,1,True,False,False
1,0.0008,-0.02762194370226214,10.27467173,-1.505994470205057,2.1373919952604465,14100.0,-0.4195883323304345,-1.0374431158357662,0,0,0,0,-0.0966467569403934,16473.05379357453,-1.1201738921051025,28989.000096608204,1.4106845073400702,3.820583428076131,0,0,0,False,False,False
1,0.0013239999999999999,-1.1369113033299587,10.81977828,0.7500891286655602,-0.8914301445065951,4859.958333,0.02645685899238318,1.189152464290511,3,0,1,1,-0.09664676142534048,21902.829001349535,1.1896390933822714,49999.99977948582,-1.0877755367852755,0.11982983552006907,1,0,1,True,False,False
1,0.0009760000000000001,-1.0751419145466499,10.77895629,0.7326564157315952,0.03038528933554805,3029.958333,-0.29427143811580125,-0.1378433535866047,0,0,0,0,-0.0966467613934666,16310.747625442178,-0.18695223697786917,48000.000005278656,-0.9958394472782585,-0.6131083176231739,0,0,0,False,False,False
1,0.001197,-0.8195161328186948,11.65442503,0.4188675829202282,-1.0231180636269013,5159.958333,0.1691936902751499,1.364936325879428,1,1,0,0,-0.09664676135020725,26186.342562284324,1.3719927501312972,115200.00031749957,-1.1907960115438498,0.239983631117322,1,1,0,False,False,False
1,0.001166,-0.7428718638592645,11.15051985,-1.318592806164935,-0.8914301445065951,3120.0,-0.4812691299084172,-1.0753572820608268,0,0,0,0,-0.09664675924044358,4288.4615109714005,-1.15950507297263,69600.00025595324,-0.8960862359461423,-0.5770454907833273,0,0,0,False,False,False
1,0.001197,-0.887660470248913,11.39659388,0.28812223591549174,-0.8914301445065951,5549.958333,-0.33728801740649805,1.2305133728996678,2,0,1,0,-0.09664676130729008,6701.818173694766,1.232545836146437,89018.00040449042,-1.129832837604057,0.39618356539375077,1,0,0,False,False,False
1,0.001703,-0.33521321591562797,11.48246626,0.5699510950145903,-1.2864939018675137,5189.958333,-0.4611236244554738,-1.3269694760998643,3,3,0,0,-0.09664676139761139,16253.01185237335,-1.4205210914563962,97000.00024390464,-0.8415435227658725,0.25199901067704716,1,1,0,False,False,False
1,0.001355,-0.556984156723255,11.31447453,0.8910035582151092,-1.0231180636269013,5820.0,-0.0007691991124035817,0.17236346098207178,1,1,0,0,-0.09664676145716841,32602.316539377767,0.13484833375571634,82000.00030779601,-0.865920747230966,0.5043386695919492,1,1,0,False,False,False
1,0.001103,-1.0190230484276466,11.15625052,-1.6323816389763022,-0.8914301445065951,2339.958333,-0.481239504165104,0.4860170179348445,0,3,0,0,-0.09664675494169968,1100.1642018059702,0.46022446638438164,69999.9999277953,-1.1231773193229335,-0.8894620474968556,0,1,0,False,False,False
1,0.001008,-0.9169755750115937,9.61580548,-0.6576024407521012,-0.10130262978475811,1290.0,-0.3841855690712178,-0.37566857808925663,0,0,0,1,-0.09664676072301297,10991.643423421605,-0.43366600787361254,14999.999998734802,0.8103516431220693,-1.3099836439265706,0,0,1,False,False,False
1,0.001071,-0.7537865486638211,10.81977828,-0.43969352907754056,-0.23299054890506427,5129.958333,-0.475788367395484,0.8410314834967745,1,0,0,1,-0.09664676092520565,1199.4382005625866,0.8285073417793001,49999.99977948582,-0.6538986206803309,0.22796825155759676,1,0,1,False,False,False
1,0.000832,-0.9214187210382272,9.862665558,-1.649814351910267,0.820512804057385,1981.0,-0.4923195321642229,-1.5441142462979376,0,0,0,0,-0.09664675352801358,14799.999260000037,-1.6457814909698667,19199.999999695236,0.28191794696114714,-1.0332294014008978,0,0,0,True,False,False
